ID,Canonical_Smiles,Inhibition
TRAIN_16431,N=C1/C(=C/c2cccs2)C(=O)N=C2SN=C(SCc3ccccc3)N12,26.4926
TRAIN_16432,CC(=O)c1cccc(NC(=O)CSCc2ccccc2)c1,3.2681
TRAIN_16433,Cc1ccc(/C(N)=N/OC(=O)Cc2cccs2)cc1,5.6042
TRAIN_16434,Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2NCc2cccnc2)cc1Cl,82.1187
TRAIN_16435,CCOc1ccc(C(=O)NN2C(=O)C3C4C=CC(O4)C3C2=O)cc1,17.1313
TRAIN_16436,O=[N+]([O-])c1ccc(-c2cnc(SCc3ccccc3Cl)[nH]2)cc1,46.9509
TRAIN_16437,CCNC(=S)NS(=O)(=O)c1ccccc1,1.6381
TRAIN_16438,O=C(COc1ccccc1)Nc1cc(C(F)(F)F)ccc1N1CCCC1,52.857
TRAIN_16439,Cc1ccc(S(=O)(=O)/N=C(/Nc2c(C)n(C)n(-c3ccccc3)c2=O)c2ccc(Cl)cc2)cc1,82.2751
TRAIN_16440,Cn1c(=O)n(C)c2cc(/C=C(/C#N)c3ccc(Cl)cc3)ccc21,6.972
TRAIN_16441,C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2,92.5192
TRAIN_16442,O=C(COc1ccccc1Cl)Nc1cc(Cl)ccc1Oc1ccccc1,18.5279
TRAIN_16443,O=C(Nc1ccc(Br)cc1)c1ccc(CSC2=NCCS2)cc1,28.4706
TRAIN_16444,CCOC(=O)c1ccc(N/C(=N\S(=O)(=O)c2ccccc2C)c2ccccc2)cc1,88.5511
TRAIN_16445,COc1ccc(Cc2nnc(NC(=O)CSc3ccc(C)cc3)s2)cc1OC,50.6978
TRAIN_16446,O=C(/C=C/c1ccc(Br)cc1)NC1CCCCCC1,12.5634
TRAIN_16447,S=c1[nH]nc(C2CCCCC2)n1/N=C/c1cccs1,34.8937
TRAIN_16448,O=C1c2cccc3c(Nc4ccccc4Cl)c([N+](=O)[O-])cc(c23)C(=O)N1CCO,34.1741
TRAIN_16449,S=C(NCCSCc1c(Cl)cccc1Cl)Nc1ccccc1,67.78
TRAIN_16450,O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)c1cccs1,57.6919
TRAIN_16451,CC1=NN(c2ccccc2)C(=O)/C1=C\N1CC(C)OC(C)C1,10.053
TRAIN_16452,O=C(Oc1ccc(C(=S)N2CCOCC2)cc1Br)c1cc(Cl)ccc1Cl,17.2446
TRAIN_16453,Cc1cc(NC(=O)CCN2C(=O)C3C4CCC(C4)C3C2=O)c(C)cc1Br,55.1349
TRAIN_16454,Cc1ccccc1CSCCNC(=O)CSCc1ccc([N+](=O)[O-])cc1,45.3291
TRAIN_16455,COc1ccc(S(=O)(=O)/N=C2/C=CC(=O)C(C)=C2C)cc1,94.2914
TRAIN_16456,COc1cccc2cc(C(=O)CC3(O)C(=O)N(Cc4ccccc4)c4ccccc43)c(=O)oc12,69.2142
TRAIN_16457,Fc1ccc(CSc2ncnc3sc4c(c23)CCCC4)cc1,11.3272
TRAIN_16458,Cc1ccccc1OCCNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],1.7037
TRAIN_16459,Cc1ccc(-n2c(C)cc(/C=C(\C#N)C(=O)NCC3CCCO3)c2C)cc1,10.7853
TRAIN_16460,O=C(Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl)c1ccco1,17.0146
TRAIN_16461,Cc1n[nH]c(=S)n1/N=C/c1ccccc1OCc1ccc(Cl)cc1,79.4737
TRAIN_16462,COc1ccc(C(=O)c2ccccc2)cc1Br,1.8042
TRAIN_16463,Cc1cc(/C=C2\SC(=S)N(Cc3ccco3)C2=O)c(C)n1-c1cccnc1,44.7437
TRAIN_16464,Cc1ccc(S(=O)(=O)/N=C(\c2ccc(F)cc2)n2c(C)nc3ccccc32)cc1,15.6658
TRAIN_16465,O=C(N/N=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccc(Br)o1,53.2475
TRAIN_16466,O=[N+]([O-])c1ccccc1/C=N/n1c(COc2ccccc2)n[nH]c1=S,62.4481
TRAIN_16467,O=C(NC(=S)N(Cc1ccccc1)Cc1ccccc1)c1ccccc1F,28.5825
TRAIN_16468,O=S(=O)(NCCSCc1c(Cl)cccc1Cl)c1ccc2c(c1)OCCO2,26.7539
TRAIN_16469,COc1ccc(-c2[nH]c(-c3ccc(C(=O)O)cc3)nc2-c2ccccc2)cc1,7.8649
TRAIN_16470,O=C(c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)N(Cc1ccccc1)c1ccccn1,59.2889
TRAIN_16471,O=[N+]([O-])c1ccc(N2CCCC2)cc1NCc1ccccc1,29.8856
TRAIN_16472,COc1cccc(/C=N\NC(=O)C2C(=O)NCC2c2ccccc2)c1O,12.8232
TRAIN_16473,COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)c2ccc(Br)o2)cc1,18.1942
TRAIN_16474,O=C(N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1)C1COc2cc3ccccc3cc2O1,23.4163
TRAIN_16475,COc1ccc(O)c(/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)c1,62.2403
TRAIN_16476,CC1CCC(C(C)C)C(OCC(O)CN2CCN(Cc3ccccc3)CC2)C1.Cl,4.32
TRAIN_16477,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccccc1,4.8461
TRAIN_16478,CSc1ccc(S(=O)(=O)Nc2ccc3c4c(cccc24)CC3)cc1,64.4616
TRAIN_16479,O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Cl)cc1,47.4532
TRAIN_16480,CCC1(C)CC(CCNS(=O)(=O)c2ccc(C)cc2)(c2ccc(C)cc2)CCO1,91.0054
TRAIN_16481,CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)ccc1OC(=O)c1ccco1,12.7391
TRAIN_16482,Cc1ccc(NC(=S)N2CCN(CCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1,99.8875
TRAIN_16483,CCc1ccc(OCCNC(=O)c2cc(SC)ccc2Cl)cc1,98.2591
TRAIN_16484,CCCCNCCOCCOc1ccc(C)cc1[N+](=O)[O-].O=C(O)C(=O)O,18.5325
TRAIN_16485,CC(C)C(=O)NCCc1nc2ccccc2n1CCCOc1ccc(Cl)cc1,51.6867
TRAIN_16486,FC(F)(F)c1cccc(NC(=S)Nc2ccc(Cl)cc2Cl)c1,13.2077
TRAIN_16487,CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F,76.8695
TRAIN_16488,Cc1cccc(NC(=S)Nc2ccc(Br)cc2)c1,12.8752
TRAIN_16489,Cc1ccc(NC(=S)NC(=O)c2c(-c3ccccc3Cl)noc2C)cc1,27.5601
TRAIN_16490,CNC(=S)N1CCN(c2ccccc2OC)CC1,44.6032
TRAIN_16491,COc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,53.4224
TRAIN_16492,Cc1ccccc1C(=O)Oc1ccc(Br)cc1C(=S)N1CCCC1,28.1539
TRAIN_16493,Cc1ccc(NC(=S)Nc2ccc(Br)cc2)cc1,15.4351
TRAIN_16494,FC(F)(F)c1cccc(NC(=S)Nc2cccc(Cl)c2)c1,1.4473
TRAIN_16495,COc1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2cc3ccccc3o2)cc1,16.0328
TRAIN_16496,COc1ccc(CCNC(=O)c2cc(-c3cc(Cl)cc(Cl)c3)oc2C)cc1,93.2641
TRAIN_16497,CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)C(Sc2ccccc2)c2ccccc2)cc1,35.7246
TRAIN_16498,COC(=O)c1cc(OC)c(OC)cc1NC(=S)Nc1cccc(Cl)c1,48.0115
TRAIN_16499,COc1ccc(C(CC(=O)Nc2ccc(F)cc2)c2ccccc2)cc1,33.851
TRAIN_16500,O=C(CCc1ccc(S(=O)(=O)NC2CCCCC2)cc1)N(Cc1ccccc1)Cc1ccccc1,90.0079
TRAIN_16501,COc1ccc(CCN2C(=O)C(Oc3ccccc3C)C2c2ccc3c(c2)OCO3)cc1OC,92.3523
TRAIN_16502,CCCC(=O)Nc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1,14.6604
TRAIN_16503,Cc1cc(NC(=O)c2ccccc2Cl)c(C(C)C)cc1O,20.7845
TRAIN_16504,Cc1cc(C(=O)N/N=C/C=C/c2ccc3c(c2)OCO3)n[nH]1,54.1249
TRAIN_16505,Cc1ccc(C(=O)COC(=O)c2ccccc2N2C(=O)C3C4CCC(C4)C3C2=O)cc1C,42.2643
TRAIN_16506,COc1cc(OC)cc(C(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)c1,0.0881
TRAIN_16507,O=[N+]([O-])c1ccc(/C=N/n2c(COc3ccccc3)n[nH]c2=S)cc1,27.0906
TRAIN_16508,CCn1c2ccccc2c2cc(NC(=O)C(C)Oc3ccc(OC)cc3)ccc21,60.2685
TRAIN_16509,COc1ccc(C(NC(=O)c2ccc(-c3ccccc3)cc2)c2ccccc2)cc1,84.5709
TRAIN_16510,COc1ccc(Cc2nnc(NC(=O)c3cccc([N+](=O)[O-])c3C)s2)cc1,36.0912
TRAIN_16511,CC(/C=N/n1c(-c2cccnc2)n[nH]c1=S)=C\c1ccccc1,73.3997
TRAIN_16512,COc1cc(NC(=S)NC(=O)c2c(OC)cccc2OC)ccc1NC(=O)c1cccs1,68.5544
TRAIN_16513,COc1ccc(Cc2nnc(NC(=O)c3ccc(Cl)c([N+](=O)[O-])c3)s2)cc1,30.2045
TRAIN_16514,O=C(CCNc1cccc(Cl)c1)c1cccs1,44.8664
TRAIN_16515,O=C(Nc1cccc([N+](=O)[O-])c1)c1ccc(CSc2ccccc2)cc1,4.7173
TRAIN_16516,CC(C)NC(=O)c1ccccc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,4.0121
TRAIN_16517,Cc1ccc(NCCC(=O)c2ccc(Cl)c(Cl)c2)cc1,62.4515
TRAIN_16518,O=C(Nc1ccccc1C(=O)NCC1CCCO1)c1ccc(Cl)cc1Cl,40.4293
TRAIN_16519,O=C1CCCC2=C1C(c1ccc(OS(=O)(=O)c3ccc(Cl)cc3)cc1)C1=C(CCCC1=O)O2,58.2712
TRAIN_16520,COc1ccc(/C=C(/C(=O)Nc2ccccc2C(=O)NC(C)C)c2ccccc2)cc1,52.5129
TRAIN_16521,COc1ccccc1-c1c(C(F)(F)F)oc2cc(OC(=O)c3cccc([N+](=O)[O-])c3C)ccc2c1=O,15.5851
TRAIN_16522,COC(=O)c1c(C)oc2ccc(N(C(=O)c3ccncc3)S(=O)(=O)c3ccccc3)cc12,60.398
TRAIN_16523,Cc1ccccc1-c1nc(-c2ccc(NC(=O)c3cccs3)cc2)no1,4.963
TRAIN_16524,CNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1ccc(N(C)C)cc1,56.8464
TRAIN_16525,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2cccs2)cc1,32.0619
TRAIN_16526,CC1CCN(c2ccc(NC(=S)NC(=O)c3ccco3)cc2)CC1,14.7078
TRAIN_16527,OC(COCc1ccccc1)Cn1cnc2ccccc21,69.6699
TRAIN_16528,c1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccccc2)cc1,54.5713
TRAIN_16529,Cc1cc(-c2cccc([N+](=O)[O-])c2)nc2ccc3ccccc3c12.Cl,47.9765
TRAIN_16530,O=C(CNC(=O)c1ccccc1)NCC(=O)OCc1ccc(Cl)cc1,16.1869
TRAIN_16531,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cccc(NC(=O)C(C)C)c3)cc2)cc1,58.3048
TRAIN_16532,Cc1ccc(-n2nnnc2Sc2nc([N+](=O)[O-])nn2C)cc1C,25.4899
TRAIN_16533,O=C(c1ccc(Br)cc1)c1cc([N+](=O)[O-])ccc1N1CCCCC1,63.9495
TRAIN_16534,Cc1ccc(NCCC(=O)c2ccc(Cl)cc2)cc1,12.0466
TRAIN_16535,CC(=O)NS(=O)(=O)c1ccc(NC(=O)NC2CCCCC2)cc1,3.9964
TRAIN_16536,O=C(/C=C/c1cccc(Cl)c1)Nc1ccncc1,98.9981
TRAIN_16537,NC(=O)c1ccccc1NC(=O)/C=C/c1cccc(Cl)c1,4.1108
TRAIN_16538,CCOc1ccc(CC(=O)Nc2sc(Cc3ccccc3)c(C)c2C(N)=O)cc1OCC,23.6141
TRAIN_16539,Cc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)OCCO3)c(C)c1,19.1724
TRAIN_16540,COc1ccc(OC)c(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,61.5404
TRAIN_16541,COC(=O)c1cc(-c2ccccc2)sc1NC(=O)CN1C(=O)c2ccccc2C1=O,19.2419
TRAIN_16542,COc1cccc(=O)c2c(C)n(-c3cc(C)cc(C)c3)c(C)c12,65.9751
TRAIN_16543,CCCc1nnc(NC(=O)C(CC)OC(=O)c2cc(C)nc3ccccc23)s1,39.5765
TRAIN_16544,O=C(Nc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1,46.3037
TRAIN_16545,CCCCNCCOCCSc1ccc(Cl)cc1.O=C(O)C(=O)O,15.553
TRAIN_16546,Cc1c(NC(=O)OCCNC(=O)COc2c(Cl)cccc2Cl)sc(=S)n1C,41.3633
TRAIN_16547,O=[N+]([O-])c1ccc(N2CCCCC2)c(Cl)c1N1CCCCC1,5.2259
TRAIN_16548,CCC(C)C1NC(=S)N(Cc2ccccc2)C1=O,24.1546
TRAIN_16549,O=C(Cc1ccccc1)N/N=C/c1cc(Br)c(Br)o1,14.0961
TRAIN_16550,CCOc1c(OC(C)=O)ccc(/C=C2\N=C(SCC)SC2=O)c1[N+](=O)[O-],2.8011
TRAIN_16551,CCCCc1nc2ccccc2c(=O)n1-c1ccccc1[N+](=O)[O-],40.3586
TRAIN_16552,CCCN(C(=S)Nc1ccccc1)C1CCS(=O)(=O)C1,6.4228
TRAIN_16553,CCCOc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1OC,35.2997
TRAIN_16554,CC(C)CCNC(=O)Cc1ccccc1[N+](=O)[O-],13.839
TRAIN_16555,O/N=C/c1cc(Cl)ccc1OCc1cccc2ccccc12,78.9246
TRAIN_16556,O=S(=O)(c1ccccc1)N1N=C(c2cccs2)CC1c1ccc(Br)cc1,63.9981
TRAIN_16557,Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1,74.3219
TRAIN_16558,O=C(Oc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl)C1CCCCC1,8.4062
TRAIN_16559,O=C(CCSc1ccc(Cl)cc1)N1CCCCCC1,25.3709
TRAIN_16560,NC1=NC2(CCCCC2)N=C(Nc2ccc(F)cc2F)N1,5.5288
TRAIN_16561,COc1cc2c(cc1NC(=O)Nc1ccccc1)oc1ccccc12,9.207
TRAIN_16562,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCc3ccccc3C2)cc1,78.7903
TRAIN_16563,C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(Br)s1,13.5209
TRAIN_16564,O=C(Nc1ccc(Cl)cc1C(F)(F)F)c1ccc(Cl)cc1,10.7461
TRAIN_16565,Cc1nn(S(=O)(=O)c2cccs2)c(C)c1Sc1ccc([N+](=O)[O-])cc1,72.0943
TRAIN_16566,O=C(NN1C(=O)c2ccccc2C1=O)C1CCCCC1,2.7821
TRAIN_16567,O=[N+]([O-])c1cccc(-c2nc(-c3cccs3)c(-c3cccs3)[nH]2)c1,32.0368
TRAIN_16568,O=C(N/N=C/c1c(Cl)cccc1Cl)c1cccc(F)c1,28.2663
TRAIN_16569,O=C(NCCNc1ccc([N+](=O)[O-])cc1)c1ccccc1Br,0.1682
TRAIN_16570,O=C(N/N=C/c1ccc(Cl)cc1Cl)c1cccc(F)c1,3.1431
TRAIN_16571,O=C(N/N=C/c1ccc(Cl)cc1Cl)Nc1ccccc1,16.3235
TRAIN_16572,O=C(O)c1cc2c(o1)CCC/C2=N\O,8.7464
TRAIN_16573,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(=O)cc(-c3ccccc3)oc2c1,26.1893
TRAIN_16574,COc1ccc(-c2cccc(C(=O)Nc3ccc(OC)c(OC)c3)c2)cc1,64.9065
TRAIN_16575,CN1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2N2CCCCCC2)CC1,93.795
TRAIN_16576,COc1ccc(OCCNS(=O)(=O)c2ccc3oc4ccccc4c3c2)cc1,71.3114
TRAIN_16577,c1ccc(-c2csc(N3CCc4ccccc4C3)n2)cc1,6.585
TRAIN_16578,O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1,23.6243
TRAIN_16579,COc1cc(C(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)cc(OC)c1OC,9.6626
TRAIN_16580,O=C(Cc1ccccc1)N/N=C\c1ccc(Br)o1,10.06
TRAIN_16581,Cc1c(N2C(=O)CS/C2=N\N=C\c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,7.9548
TRAIN_16582,O=C(NC(=S)Nc1ccc2c(c1)OCO2)c1ccccc1,72.6467
TRAIN_16583,S=C(NCc1ccccn1)Nc1cccc(Cl)c1,51.0431
TRAIN_16584,CCc1ccc(N2CC(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)CC2=O)cc1,14.2638
TRAIN_16585,Cc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2ccc(F)cc2)c2cccc3cccnc23)cc1,91.6364
TRAIN_16586,O=C(CSc1ccc(C(F)(F)F)cc1[N+](=O)[O-])Nc1ccccc1,9.9904
TRAIN_16587,CN1C(=O)/C(=N\OC(=O)c2cccc3ccccc23)c2ccccc21,18.7997
TRAIN_16588,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)nc1,8.4316
TRAIN_16589,Cc1ccc2c(C)nc(Nc3nc(CSc4nc5ccccc5[nH]4)cc(=O)[nH]3)nc2c1,89.6175
TRAIN_16590,O=[N+]([O-])c1ccccc1OCCCN1CCOCC1,7.121
TRAIN_16591,COC(=O)c1cccc(NC(=O)/C=C/c2cccc([N+](=O)[O-])c2)c1,38.7005
TRAIN_16592,Cc1c(N2C(=O)/C(=C3/C(=O)N(C)c4ccccc43)SC2=S)c(=O)n(-c2ccccc2)n1C,21.9521
TRAIN_16593,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(-c3csc(-c4ccccc4)n3)cc2)cc1,28.6603
TRAIN_16594,Cc1cccc(C(=O)Nc2cccc(OC(=O)c3cccc(C)c3)c2)c1,36.517
TRAIN_16595,O=C(CSCc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,15.2519
TRAIN_16596,COc1ccc(NC(=O)CCC(=O)c2ccc(-c3ccccc3)cc2)cc1,59.6812
TRAIN_16597,Cc1ccc(C(=O)NC(=S)Nc2cc(-c3nc4ccccc4s3)ccc2C)cc1,23.446
TRAIN_16598,CC(=C\C(=O)O)/C(=C/c1ccccc1)C(=O)O,1.4178
TRAIN_16599,O=C(CNC(=O)/C(=C\c1ccccc1)NC(=O)c1ccc(Br)cc1)OCc1ccccc1,85.6486
TRAIN_16600,O=C(O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,2.8765
TRAIN_16601,O=[N+]([O-])c1ccc(N2CCCCCC2)c(S(=O)(=O)N2CCCCC2)c1,61.2643
TRAIN_16602,CC(C)=C1C(=O)NN(c2ccc(F)c(Cl)c2)C1=O,12.4467
TRAIN_16603,COc1ccc(NC(=S)N2CCN(C/C=C/c3ccccc3)CC2)cc1OC,46.8819
TRAIN_16604,Cc1ccc(S(=O)(=O)NNc2ccccc2)cc1,5.9099
TRAIN_16605,COC(=O)C(CCSC)NC(=O)c1cccc([N+](=O)[O-])c1,10.053
TRAIN_16606,O=C1C(Cc2ccccc2)NC(=S)N1c1ccccc1,35.9488
TRAIN_16607,O=C(NNC(=S)NCc1ccco1)c1ccc(Cl)s1,20.3755
TRAIN_16608,O=[N+]([O-])c1cc(F)c(N2CCOCC2)cc1N1CCCCC1,12.3892
TRAIN_16609,Cc1nc(-c2cccc(NC(=O)c3cc4cc(Br)ccc4oc3=O)c2)cs1,90.9981
TRAIN_16610,C=CCSc1nnc2c(n1)OC(c1c(C)[nH]n(-c3ccccc3)c1=O)Nc1ccccc1-2,39.4446
TRAIN_16611,O=C(O)CCCC(=O)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,5.2374
TRAIN_16612,Cc1cccc(NC(N)=S)c1,3.2923
TRAIN_16613,CC1CCCN(C(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)C1,13.6937
TRAIN_16614,COc1ccccc1CC(=O)O/N=C(\N)c1cccc([N+](=O)[O-])c1,1.8009
TRAIN_16615,S=C(Nc1cccc(Cl)c1)NC1CCCCC1,13.9441
TRAIN_16616,C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1,55.0205
TRAIN_16617,COC(=O)CN1C(=O)S/C(=C/c2ccc(N3CCCCC3)o2)C1=O,22.5392
TRAIN_16618,O=C(N/N=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccc2c(c1)OCO2,96.7593
TRAIN_16619,COc1cc(C(=O)NC(=S)Nc2cccc(-c3cc4ccccc4oc3=O)c2)cc(OC)c1OC,64.984
TRAIN_16620,COc1cc(/C=C(/NC(=O)c2ccccc2Cl)C(=O)O)cc(OC)c1OC,14.7702
TRAIN_16621,COc1cc(/C=C/C(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc(OC)c1OC,14.2273
TRAIN_16622,Cc1cccc(N(CC(=O)NCCSCc2ccco2)S(=O)(=O)c2ccccc2)c1,49.8471
TRAIN_16623,Cc1c(C(=O)NC(C)CCc2ccccc2)cccc1[N+](=O)[O-],7.417
TRAIN_16624,CCc1ccc(OCCCC(=O)Nc2ccc(N3CCCCC3)cc2)cc1,4.6839
TRAIN_16625,CCc1ccccc1NC(=O)c1ccc(-n2c(C)ccc2C)cc1,29.8483
TRAIN_16626,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CSc2ccccc2)c1,8.8119
TRAIN_16627,CC(NC(=O)Cc1ccc(F)cc1)c1ccccc1,9.0502
TRAIN_16628,CCOc1ccc2nc(C)cc(Nc3ccc4c(c3)OCCO4)c2c1.Cl,8.5526
TRAIN_16629,Cc1ccc(OCCCC(=O)Nc2ccccc2C(F)(F)F)cc1,19.4046
TRAIN_16630,CCOC(=O)c1c(C)nc2c(c1-c1ccc(OC)cc1)C(=O)CC(C)(C)C2,33.543
TRAIN_16631,O/N=C/c1cc(Br)ccc1OCc1cccc(F)c1,48.9681
TRAIN_16632,O/N=C/c1ccccc1OCc1ccc(Cl)cc1,46.1518
TRAIN_16633,CCCCc1nc(SCC(=O)Nc2ncccn2)n[nH]1,3.1481
TRAIN_16634,N/C(=N\OC(=O)Cc1ccc(-c2ccccc2)cc1)c1cccc([N+](=O)[O-])c1,14.1694
TRAIN_16635,Cc1cccc(C(=O)O/N=C(\N)c2cccc([N+](=O)[O-])c2)c1,15.9187
TRAIN_16636,Cc1ccc(NCC(=O)N/N=C/c2ccc(OC(=O)c3ccco3)cc2)cc1,20.364
TRAIN_16637,Cn1c(/C=N/NC(=O)c2ccccc2Br)nc2ccccc21,48.5806
TRAIN_16638,COc1cc(OC)c(NC(=S)Nc2cccc(C(C)=O)c2)cc1Cl,78.885
TRAIN_16639,O=C(CNC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,0.1498
TRAIN_16640,O=C(Cc1cccs1)NNC(=S)NCc1ccc(Cl)cc1,78.9758
TRAIN_16641,CCCCSC(=S)N(C)C1CCS(=O)(=O)C1,4.2841
TRAIN_16642,Cc1ccc(NC(=O)CCC(=O)c2ccc(F)cc2)cc1Cl,49.6967
TRAIN_16643,COc1ccc(C(=O)NC(=S)NC(C)(C)C)cc1Br,9.1491
TRAIN_16644,COc1ccc(C/C(N)=N/OC(=O)Cc2ccccc2)cc1OC,78.8151
TRAIN_16645,Cc1ccc(NC(=S)NC2CCCC2)cc1,12.0594
TRAIN_16646,O=C(Cc1ccccc1)NCCSCc1ccc(Cl)cc1,23.1302
TRAIN_16647,O=S(=O)(N/N=C\c1cccn1-c1ccccc1)c1ccc2ccccc2c1,72.4445
TRAIN_16648,Cc1cc(CSc2ccccc2)ccc1NC(=O)c1cccc([N+](=O)[O-])c1,43.6582
TRAIN_16649,Clc1ccc(-c2csc(N3CCC(c4ccccc4)C3)n2)cc1,0.3022
TRAIN_16650,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3Cl)nc1O2,56.1227
TRAIN_16651,CN(Cc1ccccc1)c1nc(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,38.6267
TRAIN_16652,CC(CCc1ccccc1)NS(=O)(=O)c1ccccc1,5.7765
TRAIN_16653,Cc1cc(C)n(-c2cc(N3CCN(C(=O)c4ccc(C(C)(C)C)cc4)CC3)ccc2[N+](=O)[O-])n1,1.1003
TRAIN_16654,Cc1ccccc1OCC(=O)NC(=S)Nc1ccc(N2CCOCC2)c(Cl)c1,20.4741
TRAIN_16655,COc1ccc(C(=O)Nc2cc3c(cc2OC)CCCC3)cc1Br,17.3684
TRAIN_16656,Cc1cccc(NC(=S)NNC(=O)CC(C)O)c1C,2.1651
TRAIN_16657,O=C(COc1ccc(Cl)cc1)N(Cc1ccccc1)c1ccccn1,14.4811
TRAIN_16658,S=C(NCCSCc1ccc(Cl)cc1Cl)Nc1ccccc1,65.7264
TRAIN_16659,Cc1ccc(OCC(O)CNC(=O)c2ccccc2C(=O)O)cc1,14.3425
TRAIN_16660,Cc1cc(C)cc(N(CC(=O)NCCSc2ccccn2)S(=O)(=O)c2ccccc2)c1,77.4212
TRAIN_16661,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)c1,31.2819
TRAIN_16662,Cc1ccccc1OCCNC(=O)c1ccccc1Sc1ccccc1C#N,42.4456
TRAIN_16663,COc1ccc(C(=O)NC(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)C(Cl)(Cl)Cl)cc1,53.0915
TRAIN_16664,CCOc1ccc2nc(SCc3ccccc3C#N)sc2c1,20.9121
TRAIN_16665,CCC(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,30.551
TRAIN_16666,Cc1ccc2nc(NC(=S)NC(=O)c3cccs3)sc2c1,19.9134
TRAIN_16667,N/C(=N\OC(=O)c1cccc(Br)c1)c1ccc(Br)cc1,3.1365
TRAIN_16668,C/C(=N\Nc1nc(-c2ccc(C)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,38.7881
TRAIN_16669,CCOc1cc(CNCCc2ccc(S(N)(=O)=O)cc2)cc(Cl)c1OCc1ccccc1.Cl,99.4327
TRAIN_16670,O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl,45.9747
TRAIN_16671,COC(=O)c1ccc(COc2ccccc2/C=N/NS(=O)(=O)c2ccc(C)cc2)cc1,80.8739
TRAIN_16672,Cc1ccc2nc(SCC(=O)Nc3nnc(SCC(N)=O)s3)[nH]c2c1,17.9984
TRAIN_16673,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1ccc(C)cc1,89.0366
