"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1766005";"";"None";"399.49";"1";"5.57";"20";"COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1";"Inhibition";"'='";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1768198";"Inhibition of CYP3A4 in human liver microsomes at 0.4 uM";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764976";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"60.0"
"CHEMBL3892788";"";"None";"513.83";"0";"4.44";"13d.HCl";"Cc1nnc(C)n1-c1ccc(O[C@H]2c3cc(Cl)cc(Cl)c3C[C@@H]2N2CC[C@@H](O)C2)c(F)c1.Cl";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3861083";"Mechanism based inhibition of recombinant CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860060";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";""
"CHEMBL2347792";"";"None";"320.30";"0";"2.11";"1c";"CCOC(=O)c1ccc2c(c1)C(=O)c1nc3ccccc3c(=O)n1-2";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2350098";"Inhibition of human recombinant CYP3A4 at 10 uM incubated for 30 mins at 37 degC using 7-benzyloxy-4-(trifluoromethyl)coumarin substrate";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346548";"1";"Scientific Literature";"J Nat Prod";"2013";"None";"";"";"";"5.0"
"CHEMBL1645003";"";"None";"397.48";"0";"3.45";"10";"COc1cccc(C#Cc2cccc(C(=O)N3CCN(c4ccccn4)CC3)c2)c1";"Inhibition";"'='";"81.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1646001";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641557";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"81.0"
"CHEMBL4868432";"";"None";"569.96";"2";"6.49";"31a";"O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(/C=C/c3c(F)cccc3Cl)ccc2O1";"Inhibition";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4839624";"Inhibition of CYP3A4 (unknown origin) assessed as oxidation of testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"33.0"
"CHEMBL4868437";"";"None";"597.56";"2";"5.88";"53a";"O=C(O)C1(C[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cc(-c4cc(F)ccc4F)ccc3O2)CCOCC1";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4839624";"Inhibition of CYP3A4 (unknown origin) assessed as oxidation of testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"5.0"
"CHEMBL4859812";"";"None";"413.31";"0";"2.41";"55";"C[C@H]1CN(C(=O)CC[C@@]2(C)NC(=O)NC2=O)CCN1c1ccc(Cl)c(Cl)c1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4835197";"Inhibition of CYP3A4 (unknown origin) using BFC as substrate at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834410";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"50.0"
"CHEMBL1425";"MERCAPTOPURINE ANHYDROUS";"4.0";"152.18";"0";"0.64";"Mercaptopurine";"Sc1ncnc2nc[nH]c12";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL54349";"ALPIDEM";"4.0";"404.34";"1";"5.50";"Alpidem";"CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL572";"NITROFURANTOIN";"4.0";"238.16";"0";"0.07";"SID17389788";"O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL1170373";"";"None";"306.41";"0";"2.97";"18";"c1ccc(CCC2CNCCN2c2ccc3[nH]ncc3c2)cc1";"Inhibition";"'='";"58.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1174569";"Inhibition of CYP3A4 in human liver microsomes assessed as time dependent inhibition at 12 mins";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177766";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"58.0"
"CHEMBL1373";"MODAFINIL";"4.0";"273.36";"0";"2.01";"1, Provigil";"NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"1";"CHEMBL2044627";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040782";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";"";"";"10.0"
"CHEMBL2206420";"";"None";"345.40";"0";"4.24";"13";"Cc1nc2ccc3c(=O)cc(-c4ccc(N5CCCC5)cc4)oc3c2[nH]1";"Inhibition";"'='";"4.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2214397";"Inhibition of CYP3A4 at 3 uM using testosterone substrate";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203249";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"4.5"
"CHEMBL4762965";"";"None";"445.93";"0";"4.14";"15";"O=C(Nc1cnn(-c2csc(C(=O)NC3CCOCC3)c2)c1)Nc1ccccc1Cl";"Inhibition";"'='";"-35.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4724636";"Inhibition of CYP3A4 (unknown origin) assessed as formation of 1'-hydroxymidazolam at 10 uM using midazolam as substrate relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715902";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"Dose = 10.0 microM";"";"";"-35.0"
"CHEMBL4643042";"";"None";"507.52";"1";"4.46";"4a";"O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL4629718";"Inhibition of CYP3A4 in human liver microsomes at 10 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";""
"CHEMBL4639765";"";"None";"543.54";"2";"6.33";"35";"Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)cn1";"Inhibition";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4629718";"Inhibition of CYP3A4 in human liver microsomes at 10 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"13.0"
"CHEMBL4638356";"";"None";"544.53";"2";"5.72";"33";"Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncc(F)cn4)ccc32)cn1";"Inhibition";"'='";"-3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4629717";"Inhibition of CYP3A4 in human liver microsomes at 1 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"-3.0"
"CHEMBL4644542";"";"None";"530.50";"2";"5.41";"36";"O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)cn1";"Inhibition";"'='";"-2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4629717";"Inhibition of CYP3A4 in human liver microsomes at 1 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"-2.0"
"CHEMBL4641925";"";"None";"537.54";"1";"4.79";"46";"O=S(=O)(Nc1cccc(F)n1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1";"Inhibition";"'='";"3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4629717";"Inhibition of CYP3A4 in human liver microsomes at 1 uM using testosterone as substrate preincubated for 5 mins followed by NADPH addition and measured after 10 mins by UPLC/MS-MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627393";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"3.0"
"CHEMBL611932";"";"None";"592.69";"1";"4.05";"8";"CC(C)(C)c1ccc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1.O=C(O)C(=O)O";"Inhibition";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1074510";"Inhibition of human CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152554";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"13.0"
"CHEMBL1451";"TRIAMCINOLONE";"4.0";"394.44";"0";"0.62";"Triamcinolone";"C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL70";"MORPHINE";"4.0";"285.34";"0";"1.20";"Morphine";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL567915";"";"None";"677.85";"1";"3.89";"25h";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN4CCCC4)CC3)nc(-c3ccccc3)n2)CC1";"Inhibition";"'<'";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042531";"Inhibition of CYP3A4 at 3 uM after 30 mins";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"25.0"
"CHEMBL3800338";"";"None";"294.40";"0";"4.17";"12";"CCCCc1ccc(NC(=O)C2CC2c2cccnc2)cc1";"Inhibition";"'='";"63.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3804695";"Inhibition of CYP3A4 (unknown origin) at 3 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"63.0"
"CHEMBL565789";"";"None";"389.88";"0";"4.84";"20";"O=C(O)CCCN1CCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1041822";"Inhibition of human CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156785";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"50.0"
"CHEMBL3586322";"";"None";"479.62";"1";"5.38";"14";"COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(S(C)(=O)=O)cc1)C2";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3588438";"Inhibition of CYP3A4 (unknown origin) at 3 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL1215524";"";"None";"423.49";"0";"2.81";"46";"CN(C)CCOc1cc(-c2cn[nH]c2)c(F)cc1NC(=O)[C@H]1Cc2ccccc2CN1";"Inhibition";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1219254";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1212924";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"18.0"
"CHEMBL4471453";"";"None";"448.42";"1";"5.35";"6";"O=C1c2ccccc2C(Cc2c(F)cncc2F)(Cc2c(F)cncc2F)c2ccccc21";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL4410405";"Inhibition of CYP3A4 (unknown origin) at 10 uM using DBOMF as substrate measured for each min for 6 mins by fluorescence based assay relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406884";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";""
"CHEMBL474631";"";"None";"514.93";"0";"2.83";"7o";"Cl.N[C@@H](CC(=O)N1CCCN(C(=O)Nc2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F";"Inhibition";"'='";"83.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1034786";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141018";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"83.4"
"CHEMBL5315124";"LEVOFLOXACIN";"4.0";"740.76";"0";"1.54";"Levofloxacin";"C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3534887";"Time dependent inhibition of CYP3A4 (unknown origin) at 100 uM by LC/MS system";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3526118";"1";"Scientific Literature";"Drug Metab Dispos";"2011";"None";"";"";"";"10.0"
"CHEMBL4457158";"";"None";"419.96";"1";"5.28";"28";"CCC(=O)c1sc(-c2ccc(Cl)cc2)c(C)c1-c1ccc(S(N)(=O)=O)cc1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4356875";"Inhibition of CYP3A4 (unknown origin) up to 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354827";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";""
"CHEMBL3752893";"";"None";"395.49";"0";"3.09";"1";"O=C(O)CCNc1nc(-c2nccs2)cc(N2CCc3ccccc3CC2)n1";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3757625";"Inhibition of CYP3A4 in human liver microsomes at 10 uM after 20 mins";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751830";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"12.0"
"CHEMBL4756150";"";"None";"341.41";"0";"3.82";"2";"CC(=O)Nc1ccc(Cc2ccc(OCC(=O)O)cc2)cc1C(C)C";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4683751";"Inhibition of CYP3A4 (unknown origin) at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680157";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"Dose = 10.0 microM";"";"";"50.0"
"CHEMBL4868703";"";"None";"419.57";"0";"4.00";"11r";"CCCC(c1nc2cc(-c3ccncc3)ccc2c(=O)n1CC)N1C[C@@H](C)N[C@@H](C)C1";"Inhibition";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4825607";"Inhibition of recombinant CYP3A4 (unknown origin) using BFC as substrate at 1 uM measured after 30 mins in presence of NADPH generating system by fluorescence assay relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4823330";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"Dose = 1.0 microM | TIME = 0.5 hr";"INHIBITOR";"";"97.0"
"CHEMBL595";"PIOGLITAZONE";"4.0";"356.45";"0";"3.16";"Pioglitazone";"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1";"Inhibition";"'='";"61.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3534887";"Time dependent inhibition of CYP3A4 (unknown origin) at 100 uM by LC/MS system";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3526118";"1";"Scientific Literature";"Drug Metab Dispos";"2011";"None";"";"";"";"61.0"
"CHEMBL2181928";"";"None";"325.37";"0";"2.38";"22";"C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1";"Inhibition";"'<'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4028156";"Inhibition of CYP3A4 (unknown origin) at 3 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024791";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"20.0"
"CHEMBL4291042";"";"None";"316.37";"0";"3.28";"42";"CCc1cc(-n2ccnc2)ccc1-c1ccc(-c2nnn[nH]2)cc1";"Inhibition";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4260547";"Inhibition of CYP3A4 in human liver microsomes at 10 uM after 20 mins in presence of NADPH by LC/MS/MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257571";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"33.0"
"CHEMBL3775170";"";"None";"614.77";"1";"1.27";"15; WRR-677";"CONC(=N)NCCC[C@H](NC(=O)N1CCN(C)CC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccn1)CCc1ccccc1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3779638";"Inhibition of CYP3A4 in in human liver microsomes at 1 to 10 uM after 10 mins in presence of NADPH";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774329";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";"";"";""
"CHEMBL3787607";"";"None";"430.90";"0";"0.94";"64";"O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1[C@H]2C[C@H]2CN1C(=O)[C@H](O)CC1CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3788422";"Inhibition of human CYP3A4 by HPLC analysis";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785091";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";"";"";""
